case_id,stage,label,meaning,normalization,w_y,w_u,w_e,seed,repeats,max_nfes,best_scalar,mean_scalar,std_scalar,fearate,elapsed_wall_time,base_penalty,epsilon_feasible,epsilon_violation,overall_feasible,is_nondominated,dominated_by,J_y,J_u,J_e,J_y_bar,J_u_bar,J_e_bar,global_weighted_score,J_y_mean,J_y_std,J_y_bar_mean,J_y_bar_std,J_u_mean,J_u_std,J_u_bar_mean,J_u_bar_std,J_e_mean,J_e_std,J_e_bar_mean,J_e_bar_std
PARETO_E22,pareto_epsilon,"$\epsilon_u=0.10, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261707,6,6400,inf,inf,nan,0.0,30461.806036063004,1.0,False,4.67842995087694,False,False,,0.00023854918085396644,0.14916365844680496,0.04559523452398069,0.20486466726824126,1.156370340658958,4.678715856986991,0.20486466726824126,0.0003856408817802775,0.00012669321136643148,0.3712560656735328,0.14331645140386634,0.12245464613264856,0.023147399704962275,0.8990377692146846,0.2230176023831938,0.054358568878401396,0.008546048849877705,5.578621823987795,0.8775929393137587
PARETO_E23,pareto_epsilon,"$\epsilon_u=0.10, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261708,6,6400,inf,inf,nan,0.0,30457.209054694045,1.0,False,4.468592476055548,False,False,,0.00023215701036581057,0.11054682216576457,0.04355596608853318,0.19763378898162656,0.7843097917941241,4.469303576323541,0.19763378898162656,0.000365286585829451,9.991790614923126e-05,0.34823111086313285,0.11302799563265757,0.14004119074671764,0.06094406025926961,1.0684783571004137,0.5871760271891561,0.05201008702510285,0.016850976413317696,5.337456447008843,1.730425156776622
PARETO_E24,pareto_epsilon,"$\epsilon_u=0.10, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261709,6,6400,inf,inf,nan,0.0,30488.380739994813,1.0,False,5.551656279627369,False,False,,0.00025301879735382645,0.08402782403424053,0.054106392496284794,0.22123282202230274,0.5288079446631474,5.552725855418603,0.22123282202230274,0.0004193288952217055,0.00010071232278537568,0.4093642364997277,0.11392664657062393,0.13773304086547808,0.047695886427057785,1.0462400902101268,0.45953421853354903,0.056274609595569236,0.01673786118159636,5.775379862042801,1.7188093644460047
PARETO_E31,pareto_epsilon,"$\epsilon_u=0.12, \epsilon_e=-0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261710,6,6400,inf,inf,nan,0.0,30455.58195569273,1.0,False,4.17935095662118,False,False,,0.00021925205631021378,0.08207606720781586,0.0407316032417272,0.18303559385474777,0.5100034079371087,4.179270025619871,0.18303559385474777,0.0003040822264467535,7.032609139943375e-05,0.278996212619017,0.07955348003074854,0.13271163060348798,0.05714430348763745,0.997860449667983,0.5505666172489527,0.056905150754228494,0.015274820449404725,5.840130073340036,1.5685698515372786
PARETO_E32,pareto_epsilon,"$\epsilon_u=0.12, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261711,6,6400,inf,inf,nan,0.0,30438.554426976945,1.0,False,4.32207855811277,False,False,,0.00021791024294564755,0.11435820788406467,0.04212506484295986,0.18151772302503358,0.8210312428204618,4.3223644642228205,0.18151772302503358,0.0003066435218013974,0.00011463855405700355,0.2818935719744688,0.12968011927648734,0.1461050846539177,0.047150947125018265,1.1269019855652511,0.4542839071320843,0.04830902654820977,0.007509945154030529,4.957394900491818,0.7711955498481716
PARETO_E33,pareto_epsilon,"$\epsilon_u=0.12, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261712,6,6400,inf,inf,nan,0.0,30434.065152712632,1.0,False,4.188702982807559,False,False,,0.00020599309075086618,0.07804321282835666,0.040830386637386695,0.16803693786712895,0.47114817901587724,4.189414083075552,0.16803693786712895,0.0003069747443217531,9.402180382781436e-05,0.2822682537410011,0.10635827392692566,0.12841015204844566,0.054853728862468525,0.9564171149402981,0.5284976821851388,0.04569366212982138,0.006319661593323363,4.688823378420195,0.6489654448011127
PARETO_E34,pareto_epsilon,"$\epsilon_u=0.12, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261713,6,6400,inf,inf,nan,0.0,30390.165710289963,1.0,False,5.7620146321407875,False,False,,0.0002650879071682786,0.12254719784602879,0.056154873832022556,0.23488550294778726,0.8999294746104352,5.763084207932022,0.23488550294778726,0.00039388053254203536,7.987154713125398e-05,0.3805768295506664,0.09035138173173614,0.16485601399738287,0.05308249370861077,1.307561038328737,0.5114324125520446,0.0551661760246761,0.0071582192737645964,5.661554924624138,0.7350768528318636
PARETO_E41,pareto_epsilon,"$\epsilon_u=0.14, \epsilon_e=-0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261714,6,6400,inf,inf,nan,0.0,30562.592504638713,1.0,False,4.039207982669717,False,False,,0.00019415833434335456,0.07429834900028076,0.03936688316741477,0.154649359533132,0.4350676445785688,4.039127051668409,0.154649359533132,0.00033532024844035445,0.00013967842251004302,0.31433293202737056,0.15800543403964346,0.11828581968945272,0.05263951265230276,0.8588724940665701,0.5071644353996128,0.04459370724267429,0.006259033137280796,4.5758691162247755,0.6427395144467347
PARETO_E42,pareto_epsilon,"$\epsilon_u=0.14, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261715,6,6400,inf,inf,nan,0.0,30417.756752364803,1.0,False,4.330758224058141,False,False,,0.00018762194914537548,0.08510500673809963,0.042209587912650656,0.14725534432521595,0.5391862466324957,4.331044130168192,0.14725534432521595,0.0003173347441519172,0.00010545682459134697,0.2939875747384731,0.11929366785911585,0.11094058999164925,0.03387574433841489,0.7881036156164005,0.32638168336807805,0.051541408969859086,0.011940102886325715,5.289327942325755,1.2261280238140961
PARETO_E43,pareto_epsilon,"$\epsilon_u=0.14, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261716,6,6400,inf,inf,nan,0.0,30390.798766152933,1.0,False,5.108433651967624,False,False,,0.0002247290531862349,0.11300061623759522,0.049786775043973996,0.18923121987255492,0.8079512926804829,5.109144752235617,0.18923121987255492,0.0003306264121856266,6.545299616895751e-05,0.3090232240466266,0.07404099275339152,0.1734026203688375,0.08138351216187714,1.389904786903923,0.7841034408704834,0.04782597331613251,0.007542442523151659,4.907790210274096,0.7745327015761757
PARETO_E44,pareto_epsilon,"$\epsilon_u=0.14, \epsilon_e=0.00$",epsilon-constraint Pareto verification,minmax,1.0,0.0,0.0,20261717,6,6400,inf,inf,nan,0.0,30480.323198928032,1.0,False,4.262822617326861,False,False,,0.0001814051935114716,0.08524480607283053,0.041555658615039404,0.14022289683188352,0.5405331673598276,4.263892193118095,0.14022289683188352,0.0003771509121553894,0.0001901188121664198,0.3616521389434226,0.2150640370619643,0.17884184369550793,0.08991841981400674,1.4423099192558186,0.8663344761228735,0.046998209181989714,0.006223258187085996,4.82278719048077,0.6390657882316421
